filepath,xmin,xmax,ymin,ymax
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N235_jpeg.rf.79582d6cd35dd0779f887dce573da2fe.xml,4,549,133,444
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N235_jpeg.rf.b2ea74a3651a915c6ca1e20874b46f59.xml,51,599,147,468
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N236_jpeg.rf.385ad21eb2281d02fcf4e3f7f97fce3c.xml,443,531,223,304
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N236_jpeg.rf.7b280abacf07db5bfd5710319e0d3e8c.xml,456,546,181,267
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N236_jpeg.rf.88cf5e602e1b41521305ebbc6e96b037.xml,418,504,232,312
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N238_jpeg.rf.4932ef52ba552dbeb23a5974de2b2051.xml,179,401,277,369
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N238_jpeg.rf.697f817f6281e3b9e3484594bf473240.xml,238,461,265,344
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N238_jpeg.rf.e7126f000dc8576b48a84cac182a4462.xml,234,455,212,305
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N239_jpeg.rf.60e95f61dd61e33cf07432436b3f6219.xml,183,436,420,506
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N239_jpeg.rf.756285d0c243727a1a3071e037255d1e.xml,153,406,372,458
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N239_jpeg.rf.783e97679e86d85738164c4706a37b31.xml,181,434,416,496
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N23_jpeg.rf.093f6924c4bb71d83e5ab4ebc8e598bd.xml,130,226,406,450
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N23_jpeg.rf.33477ea97c1952f4ccece5dd8cd35ab2.xml,144,241,398,435
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N23_jpeg.rf.bc20bcd14574799fe74fe3bec3bc16dc.xml,125,221,391,430
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N240_jpeg.rf.6a85b73999c7e4e5253ea7333a2652a3.xml,237,389,225,302
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N240_jpeg.rf.934761219e3de52dc1b42c3222add084.xml,191,341,236,321
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N240_jpeg.rf.bbbab6c7d522b026c3a30aac5c9433b9.xml,221,368,210,277
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N241_jpeg.rf.352c32b8538c097cac54c28196219d16.xml,228,450,337,412
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N241_jpeg.rf.850117e1185db4ac129b3e2d9ab82430.xml,185,411,321,380
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N241_jpeg.rf.a989538f9d769333a1e565961d4f09cf.xml,215,438,335,410
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N242_jpeg.rf.21445f7e03259d78d313a6e7a38762aa.xml,256,451,359,423
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N242_jpeg.rf.311bb793be807ee030f223694b39668c.xml,223,416,382,453
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N242_jpeg.rf.676d091a2b1d3a22d9d6ad66bd29d74f.xml,249,443,354,420
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N244_jpeg.rf.7d793a0f4e7af0f255f680d1b952f220.xml,428,586,396,441
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N244_jpeg.rf.859e753850101db006d3e8d6420b3d03.xml,480,640,433,478
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N244_jpeg.rf.9f9842f942b4ab98cb2891adf5d7af08.xml,461,618,461,517
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N245_jpeg.rf.3f5010292e623bc17a99d55d7e972371.xml,200,390,371,440
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N245_jpeg.rf.db37382c23f20a5a2c205e02a7969e4f.xml,203,393,411,481
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N245_jpeg.rf.e6518f67393327a8258ecc95456ab07b.xml,257,452,357,433
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N246_jpeg.rf.78fb4bb195ac9e7538550e16b8cdfd8b.xml,1,163,418,513
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N246_jpeg.rf.c45154e30bf3cab8559d3375b124ca40.xml,56,229,414,493
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N246_jpeg.rf.e6e29ae8052d328ef77117c879f07207.xml,78,256,418,514
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N247_jpeg.rf.30873c9d796796ed9e42c713144c4a1d.xml,262,362,301,338
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N247_jpeg.rf.7b4900f5bc5ed6666cbd9bb3b9ed7dc4.xml,262,362,265,308
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N247_jpeg.rf.da90a2f72d3664c54bf6c10859610f6d.xml,272,374,282,321
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N248_jpeg.rf.4ca701c8db63806ab09ea8d24f196a4c.xml,233,361,311,359
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N248_jpeg.rf.507d7714d73ced083785723b608b335e.xml,252,378,326,370
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N248_jpeg.rf.ee73c961266fea6393987070aff966e7.xml,243,370,288,344
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N24_jpeg.rf.2bd4ee60a2ae63cf44534c45fc3bb089.xml,186,369,372,445
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N24_jpeg.rf.65c1d968ee19e2dd8fec700ffdf62d46.xml,176,361,341,403
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N24_jpeg.rf.cd9f0c792abb580ba77289a553c72ab4.xml,174,359,368,438
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N25_jpeg.rf.203cb516abe170e1ab903a2e211a43b4.xml,210,357,327,386
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N25_jpeg.rf.5cbe533878640ff37c9398ca70ca170d.xml,185,329,318,369
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N25_jpeg.rf.f8a42d34ca1e493af5af1673be2c0297.xml,153,300,323,379
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N27_jpeg.rf.24b1090c48f4ac4fadbbbf47a3c1ebdd.xml,327,489,554,641
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N27_jpeg.rf.2fe88d25aa484f65ed3e0533e16151f4.xml,380,538,475,590
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N27_jpeg.rf.8f272c85fddfea9d1fe60849d827f975.xml,383,541,493,602
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N28_jpeg.rf.40418e1f7c5b513be200a0ae3223b215.xml,269,362,376,420
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N28_jpeg.rf.7bcb8602bbba7e0a36945bacae029cec.xml,283,377,409,458
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N28_jpeg.rf.8a2ad0c4487408c03dcfb1c725bc2860.xml,276,370,412,462
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N2_jpeg.rf.8eced0cb4fecfa9e24b921168a03ab09.xml,397,540,445,494
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N2_jpeg.rf.a43c08c68d9129e462cf024816f6ade9.xml,397,540,483,527
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N2_jpeg.rf.f680e0dcfe76484346a249021dcd9767.xml,394,537,472,513
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N30_jpeg.rf.402b601511ac7b7102c4b9547caba31f.xml,373,490,303,338
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N30_jpeg.rf.7148a820ef2b14755a80a0cd6d162b9e.xml,399,519,329,373
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N30_jpeg.rf.cda1144666c50abbd7041cef1a0cc5ae.xml,362,480,331,375
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N31_jpeg.rf.85dfdf8a476e991c9b1a0df304bcf5fb.xml,281,416,372,417
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N31_jpeg.rf.b2c99f416731ad764c7cb60486542804.xml,249,385,353,404
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N31_jpeg.rf.dbe25f1d4a72bb896dc57adb8136efcf.xml,256,391,391,445
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N32_jpeg.rf.1b09d1056e75f0c40ee56818f7efb44b.xml,408,538,300,367
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N32_jpeg.rf.5dda26571aae851af4c1c1d0a079ead9.xml,366,492,282,353
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N32_jpeg.rf.d0a22d0eacd6da88e5d102cf875194e2.xml,375,500,239,320
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N33_jpeg.rf.022e43e65c696dcbc35688b8dcb7226b.xml,255,373,395,439
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N33_jpeg.rf.1b3888eccf658c4f76f432ec88811694.xml,288,404,406,455
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N33_jpeg.rf.41b9a2994c1e023d8daa0be7234807c8.xml,276,392,374,424
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N34_jpeg.rf.69ee2cf641ed9af5146b72e8b38fe332.xml,218,317,273,320
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N34_jpeg.rf.a9701191d20b0655e6e6b0e6934a960e.xml,210,310,280,331
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N34_jpeg.rf.fb35d05848cb093ae5350e96b637022c.xml,210,310,301,361
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N35_jpeg.rf.197e569a01c0b2f543a2320ddc31c60f.xml,144,284,474,525
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N35_jpeg.rf.b14a6d81be38cb28816fa16a9cd745e4.xml,156,296,488,556
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N35_jpeg.rf.e900e14c291ee21a76586e6b48a6d33c.xml,142,281,479,536
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N36_jpeg.rf.385820ef13a8cd909bd7cbaf9d9f935f.xml,445,562,321,381
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N36_jpeg.rf.5b81f92fd7ae7a465e40d2026b9c347a.xml,417,532,223,301
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N36_jpeg.rf.73deb7193f7cc15fd92d826f2933a70c.xml,405,518,311,373
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N37_jpeg.rf.2992c01c11d000b1df34d8d9af879512.xml,75,169,328,397
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N37_jpeg.rf.5124f626992827f2f9d622cab135ed1b.xml,39,135,320,380
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N37_jpeg.rf.aa7dedd7db46617dd76d953c854a40cf.xml,112,204,316,372
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N38_jpeg.rf.277f09d46186ee5aef3a954079a85c6e.xml,249,404,452,510
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N38_jpeg.rf.a46d1a22ab86773f559441bfa3bc74d6.xml,202,361,492,534
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N38_jpeg.rf.dc084ed9ab94fa78bc66c9e343265f65.xml,230,386,471,521
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N3_jpeg.rf.2108bdc5195603b949e609da2f1cd0c9.xml,85,206,361,441
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N3_jpeg.rf.ad23c71b3c8d66b4e669d2b967860140.xml,33,150,349,406
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N3_jpeg.rf.aee68f2889e830e1058673394151d753.xml,23,141,351,411
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N40_jpeg.rf.6ed965526ee2533510d259192290e5ff.xml,260,445,407,512
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N40_jpeg.rf.6f1d67873933772de28ef1c72f91fcf9.xml,225,406,370,458
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N40_jpeg.rf.d1460caf317b1680ac2aaacd7537bc2e.xml,276,464,336,439
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N42_jpeg.rf.7014c7a9b738afc6a0238f38a7c1623c.xml,103,274,324,394
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N42_jpeg.rf.73e7a8107fd8220a6101431dfb3fbb64.xml,105,276,330,408
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N42_jpeg.rf.bb92154577d39b64fe021bb41849c3a8.xml,138,306,326,399
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N43_jpeg.rf.0bad6e23c53c60b7c6e7329545d465f3.xml,117,280,506,589
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N43_jpeg.rf.791d8422dcb6777a072013afb2d12559.xml,150,314,505,585
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N43_jpeg.rf.cdf30ea40586f898b6a027d9bdcc34fb.xml,135,299,497,569
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N44_jpeg.rf.17283ecdb31b629c4d7249e0fc73c2ef.xml,202,421,442,510
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N44_jpeg.rf.45799f832a4a5f0f024799dbc44a4b27.xml,177,394,441,507
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N44_jpeg.rf.c7a8272ba8c676fcd2f47aa2de1f08d1.xml,204,424,435,494
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N45_jpeg.rf.128c3b5fbf234a8ecc677ff2a06d1896.xml,225,518,325,419
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N45_jpeg.rf.958d93031e093d47e53caa4df0ed8941.xml,239,536,299,408
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N45_jpeg.rf.c04755d080794b28c59b2bbe083422ac.xml,177,471,325,419
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N46_jpeg.rf.17db81f96cc11054dc22dd5a1bba8da0.xml,345,588,277,536
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N46_jpeg.rf.693554b4f454b440d497ccb06dd0cecb.xml,332,563,249,489
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N46_jpeg.rf.e82b52ecfaa48bd3666b0f5cd2831456.xml,307,514,268,521
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N47_jpeg.rf.0f526bc1ed926cb626727dcb769ca52e.xml,219,403,382,479
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N47_jpeg.rf.38c478aa5e5cc636f9ced73bf0233268.xml,246,435,432,524
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N47_jpeg.rf.d615a58827e0431b9a4c942352a9b99f.xml,248,438,428,517
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N48_jpeg.rf.0cc89f5cb4ce5a7c8392503ca58fc292.xml,205,435,481,570
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N48_jpeg.rf.0e81f32567ae7b7bc34d725147eee260.xml,145,382,497,605
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N48_jpeg.rf.60585fbf1c3ff83f5f72d2fd688cdc9c.xml,151,387,482,572
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N49_jpeg.rf.da992bfe7f2a75872b2f424407482511.xml,195,365,271,356
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N49_jpeg.rf.f4406985e475691fedf872953bf0d8dc.xml,199,368,276,365
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N49_jpeg.rf.fdc4325ec1b513a5c6c2d79b56bb1dba.xml,222,392,277,367
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N4_jpeg.rf.85f01d3fd6cfda417a02813dc3f39dca.xml,197,289,383,422
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N4_jpeg.rf.e6bda0fde03e3d5e6acb59a5ad8df697.xml,249,339,361,405
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N4_jpeg.rf.f8258e4281247b581a2c3cc68995559e.xml,234,322,351,398
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N50_jpeg.rf.773e6e15ed9b8db501d69bb43d79b72a.xml,146,508,431,550
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N50_jpeg.rf.a33c3165fba23c4bdfd2f640b0082d88.xml,149,511,434,551
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N50_jpeg.rf.e71a81d336202c9be8bd5657ab223c92.xml,84,455,453,607
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N51_jpeg.rf.55861febbae932fceee68e79dd5a6b3d.xml,359,471,500,572
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N51_jpeg.rf.b905a025da4b428951fd568a42f6a4d9.xml,457,571,488,557
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N51_jpeg.rf.c395e24a6d49ea3b73d7add2179fdddf.xml,365,476,481,548
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N52_jpeg.rf.592b0f191c9238a3e341dc774cda5f40.xml,295,517,315,393
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N52_jpeg.rf.9278765d17492d1900e984196ac61f0a.xml,310,534,347,411
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N52_jpeg.rf.e1ff78c591d5c6d03e0f76e37fcf8fa6.xml,276,495,327,400
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N53_jpeg.rf.18c4c3ceb345d1e6a7f827c417418ddb.xml,219,431,262,348
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N53_jpeg.rf.2598cf0f75d147fabb74e3f2319774fc.xml,193,409,283,364
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N53_jpeg.rf.bdf7168771b457f817ec2a278d38eac9.xml,191,407,239,337
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N54_jpeg.rf.51c68e75cafcecfc27c6a66fad41c7ab.xml,225,368,319,374
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N54_jpeg.rf.b13658c2cd11162b2cad650d557f35c1.xml,208,354,268,334
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N54_jpeg.rf.ea63293efd291f5a08f191e4f593fbe3.xml,272,418,316,369
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N56_jpeg.rf.2da8eab45860b87de4627ef7714202fb.xml,280,437,399,460
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N56_jpeg.rf.6ab544669994d793e4d723f24ffe2687.xml,243,397,395,457
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N56_jpeg.rf.c7e2a95dfc937d30ad4884708d144247.xml,289,448,378,447
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N57_jpeg.rf.0e74d21d1edb3ebe3dfb0954f31c3973.xml,228,427,238,313
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N57_jpeg.rf.da13286925f475f29d122042ee860589.xml,203,399,250,319
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N57_jpeg.rf.f6cafbd12f74914844626e6ce03f7162.xml,197,394,231,309
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N58_jpeg.rf.903fdda8132cfb5df3b7174d21bf1a95.xml,215,425,276,338
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N58_jpeg.rf.93105b68c075dd4893c20750e100c016.xml,237,450,295,372
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N58_jpeg.rf.eebc3f157df6ffd505f7a8889088777e.xml,187,402,264,332
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N59_jpeg.rf.b00131f01560914b966c11812d00282a.xml,231,446,274,351
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N59_jpeg.rf.d7a6aff12e131720884b01d98bcae8b2.xml,218,431,280,364
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N59_jpeg.rf.e7dbf0877db5e4f14272b1234bd4856e.xml,206,419,284,371
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N5_jpeg.rf.8149bf8bc6a03982c65fdd32fa9efb7e.xml,287,367,452,491
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N5_jpeg.rf.ab9876e1e768d69316ddcbd035898482.xml,282,362,439,475
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N5_jpeg.rf.dcbc813041eadb4d9c7294c996d36f96.xml,274,355,403,438
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N61_jpeg.rf.6cac75a4391a412d7c78e0a62348708b.xml,206,453,356,423
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N61_jpeg.rf.6f4e39acaec5b9b2ff8040819f321900.xml,225,475,300,392
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N61_jpeg.rf.ae556dc80464aa4b45144824619ab17e.xml,239,492,350,414
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N62_jpeg.rf.085cf40eb96554c0a0268ce4437f14b0.xml,336,500,463,573
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N62_jpeg.rf.260cedbba843494f3d27f23b859ee644.xml,369,536,432,551
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N62_jpeg.rf.a8d61d3dbba055fe7b4cdcbd6e363481.xml,424,596,401,529
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N63_jpeg.rf.107a77abea4d51e662ce3a5da662ab57.xml,286,417,216,293
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N63_jpeg.rf.e81ed1c8e2054793f287a6ac5eca9dd3.xml,314,447,283,342
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N63_jpeg.rf.f9c484f80a27185033a0774bd15fe24d.xml,305,437,238,309
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N64_jpeg.rf.45dea1908b9d2c4f99549fbc924d5635.xml,38,106,423,517
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N64_jpeg.rf.9f5953ed5c86b2ff756ba2a3aa15da38.xml,41,109,424,524
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N64_jpeg.rf.cb6e75d76ac38d92a55ea89e8d1d09b0.xml,24,89,422,515
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N65_jpeg.rf.55d3ea0f196d62487eaa5b9bbd38b71c.xml,321,400,380,416
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N65_jpeg.rf.61dde6cc01695890613ed55d1fcb7fef.xml,343,422,346,389
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N65_jpeg.rf.f3e457863e46ef3256de41f3b71b1eed.xml,307,387,326,372
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N66_jpeg.rf.34a7241d3e9a52938c57767197645ccf.xml,217,413,343,390
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N66_jpeg.rf.3791ddbc24244039e83f83aa4b7bf561.xml,194,389,350,400
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N66_jpeg.rf.5869a0520bd846a8615d7054e70a658c.xml,217,413,346,393
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N67_jpeg.rf.9e5de5667bab753738ad17a12b2b60fd.xml,223,446,284,353
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N67_jpeg.rf.aa6681d111911ed3ccdc571002b58e2b.xml,172,399,299,378
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N67_jpeg.rf.e5efc97730b81796f49135b708f2d1dc.xml,228,452,297,373
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N68_jpeg.rf.0a4f90717fd05c249b43f58657503d90.xml,288,421,281,331
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N68_jpeg.rf.6c403e4814489ada43e03cfe07a4c0ee.xml,239,369,323,367
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N68_jpeg.rf.fb0c4940c1e1f662dc5c30c958542fc8.xml,265,394,283,333
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N69_jpeg.rf.9d951457879291bcea66ddd6a9848051.xml,321,429,371,441
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N69_jpeg.rf.a13bf181faf3a54a375855ff6310de05.xml,363,471,360,433
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N69_jpeg.rf.a7797fa772b7e40ad9aa603439fa125b.xml,299,408,373,443
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N6_jpeg.rf.1251d5dee9122f17d95a7b6ac5df8a36.xml,273,362,389,436
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N6_jpeg.rf.1a071805a467f646dbfa33b0e423d030.xml,324,417,356,396
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N6_jpeg.rf.2dc25a3b7e77b3d7cdd29262ca144301.xml,289,377,367,407
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N70_jpeg.rf.0007f434cd55e6099727c8ce9af464e2.xml,103,269,458,514
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N70_jpeg.rf.6047ab8c959ee922d94a9bdae9ce4cd5.xml,97,264,445,486
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N70_jpeg.rf.6b4e15e7bbe4f826a491d34ebd9fe206.xml,175,342,472,543
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N72_jpeg.rf.157d67f1ff2c8e8867393cccd6c01f59.xml,257,439,285,353
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N72_jpeg.rf.22874d6071048d6d4d80c293a552b18d.xml,266,450,270,345
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N72_jpeg.rf.8c8bccdec00937764e9c49c35f4f0525.xml,198,382,263,340
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N73_jpeg.rf.5adb92648183b5e30c3a4b95435cf803.xml,252,464,394,479
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N73_jpeg.rf.7be50455c69352498c5ad4b59b26b28c.xml,287,490,315,432
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N73_jpeg.rf.d3ef1af27dcf16f6d93b90e1001d0790.xml,318,523,371,465
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N74_jpeg.rf.7cc76ae0e02a73a0f31e65c8d6448f7c.xml,193,457,342,432
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N74_jpeg.rf.883fb63d61a128bd0bde1b752a2ded0c.xml,234,502,382,463
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N74_jpeg.rf.c746fb1b9be839f93ab7e9906941f395.xml,175,442,342,432
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N75_jpeg.rf.2ebd204ec7dfa5d06fdb677d587c29fd.xml,248,400,361,392
